Year,Engine Size (L),Price (EUR),Price (USD)
2015,2.4,64755.924,76183.44
2013,3.3,21715.1625,25547.25
2010,4.1,29589.0185,34810.61
2011,1.9,43605.8755,51301.03
2010,2.6,44347.22,52173.2
2015,2.1,49420.3005,58141.53
2014,2.8,27445.8625,32289.25
2014,3.5,40166.24,47254.4
2014,4.5,57306.60899999999,67419.54
2012,1.9,23806.579,28007.74
2011,1.8,25032.6275,29450.15
2018,4.2,46330.1595,54506.07
2012,4.5,41969.277,49375.62
2014,2.3,36127.941,42503.46
2016,3.3,66779.47649999999,78564.09
2015,2.1,52693.7525,61992.65
2016,1.5,52228.9725,61445.85
2019,4.3,16413.0665,19309.49
2016,3.2,31520.822,37083.32
2016,2.6,16405.2805,19300.33
2017,2.3,38766.477,45607.62
2016,2.3,58089.068,68340.08
2011,1.3,29137.5155,34279.43
2011,1.3,64597.57749999999,75997.15
2012,2.1,31911.1505,37542.53
2018,4.8,62412.2105,73426.13
2014,3.9,32715.3185,38488.61
2012,4.5,44178.988,51975.28
2020,2.5,54841.575,64519.5
2020,2.4,14422.1455,16967.23
2011,3.6,47981.5905,56448.93
2020,3.0,45105.114,53064.84
2014,3.6,41347.6125,48644.25
2019,1.3,32079.272,37740.32
2020,1.0,46548.7285,54763.21
2010,1.1,53865.758,63371.48
2016,4.1,35773.822499999995,42086.85
2016,3.8,23879.985,28094.1
2010,2.1,45855.494,53947.64
2018,2.7,40441.096,47577.76
2017,2.8,65162.258,76661.48
2016,1.1,53202.9195,62591.67
2013,1.8,15235.0345,17923.57
2010,2.6,51101.9065,60119.89
2019,3.3,61173.854,71969.24
2013,4.0,33890.7665,39871.49
2018,2.9,60146.535500000005,70760.63
2019,3.0,61207.6925,72009.05
2014,4.1,35963.891,42310.46
2019,2.9,39689.1945,46693.17
2017,4.1,62403.2685,73415.61
2013,3.3,48989.4695,57634.67
2012,1.4,30967.387,36432.22
2011,1.1,30670.4565,36082.89
2020,1.9,66571.3285,78319.21
2012,3.4,44859.5235,52775.91
2017,3.0,17748.0935,20880.11
2017,3.0,58912.361,69308.66
2012,3.1,53190.8325,62577.45
2010,2.8,37319.4625,43905.25
2012,2.6,60209.325,70834.5
2013,2.9,25960.377,30541.62
2015,1.7,32547.044,38290.64
2015,1.4,65475.993,77030.58
2020,3.2,63696.025,74936.5
2010,2.1,27311.0185,32130.61
2011,3.6,18096.568,21290.08
2013,3.9,32981.547,38801.82
2010,3.9,57624.90849999999,67794.01
2012,2.3,63854.091,75122.46
2011,4.8,54759.14199999999,64422.52
2017,2.7,44642.306,52520.36
2014,1.5,43024.9345,50617.57
2014,4.0,47817.26,56255.6
2016,1.6,65935.877,77571.62
2020,1.6,63757.718,75009.08
2015,3.9,36609.602,43070.12
2017,5.0,21410.531,25188.86
2016,3.3,16370.8555,19259.83
2014,4.2,25686.4985,30219.41
2011,1.2,29489.0755,34693.03
2012,2.5,61753.367,72651.02
2010,4.6,35398.2755,41645.03
2017,3.1,43775.051,51500.06
2014,3.2,29785.869999999995,35042.2
2013,1.1,39333.393,46274.58
2014,1.7,49041.175,57695.5
2016,3.1,44088.8965,51869.29
2018,4.9,43356.409,51007.54
2011,5.0,33825.631,39794.86
2010,1.7,65999.6185,77646.61
2013,2.2,32712.607,38485.42
2010,1.0,25549.963,30058.78
2010,1.7,63634.7995,74864.47
2014,2.4,46614.5695,54840.67
2017,3.7,45632.1395,53684.87
2012,2.8,51424.796,60499.76
2016,4.6,62991.978500000005,74108.21
2013,2.2,49604.827,58358.62
2019,4.8,16908.4805,19892.33
2013,2.1,14478.951,17034.06
2016,3.1,16400.206,19294.36
2019,2.1,34966.3735,41136.91
2014,4.8,22055.8595,25948.07
2010,2.4,28024.738,32970.28
2020,4.4,21596.562,25407.72
2017,3.9,39166.011,46077.66
2017,4.6,43771.141,51495.46
2010,4.7,38638.008,45456.48
2015,2.0,61119.785500000005,71905.63
2012,1.6,16704.3615,19652.19
2019,3.8,45916.32,54019.2
2018,1.7,55447.931,65232.86
2012,1.3,44403.0735,52238.91
2011,2.6,58610.1945,68953.17
2011,2.7,22630.383,26623.98
2010,3.9,39191.698,46107.88
2013,4.5,39316.8945,46255.17
2012,4.5,33835.032,39805.92
2010,2.2,56862.0505,66896.53
2017,2.5,54241.9085,63814.01
2011,3.0,59442.081,69931.86
2011,3.8,66150.774,77824.44
2015,3.2,27680.947,32565.82
2012,3.0,48025.442,56500.52
2013,3.9,21374.882,25146.92
2014,1.9,54135.9305,63689.33
2011,3.0,51195.16,60229.6
2016,4.6,14847.2135,17467.31
2017,4.6,21688.532,25515.92
2014,3.3,32683.4945,38451.17
2015,2.6,26478.877,31151.62
2015,1.1,56572.957,66556.42
2016,1.5,53945.641,63465.46
2014,4.2,56724.461,66734.66
2017,2.7,48742.4,57344.0
2011,3.6,44662.7315,52544.39
2015,2.6,29696.6965,34937.29
2016,1.5,65936.591,77572.46
2014,1.1,46437.8715,54632.79
2018,2.8,52925.165,62264.9
2020,3.8,23592.668,27756.08
2013,4.3,54579.384,64211.04
2012,3.4,56629.6945,66623.17
2015,1.3,22070.437,25965.22
2013,3.3,51787.593,60926.58
2013,2.2,58993.17049999999,69403.73
2020,4.5,44796.275,52701.5
2013,4.1,62314.54549999999,73311.23
2014,3.1,28691.24,33754.4
2019,2.9,67557.3625,79479.25
2016,2.4,25526.639,30031.34
2019,4.9,46542.651,54756.06
2010,2.0,31677.953,37268.18
2019,2.1,66248.2605,77939.13
2014,3.9,13722.4425,16144.05
2019,1.3,67072.05500000001,78908.3
2011,4.8,30837.1245,36278.97
2015,1.1,51711.807,60837.42
2017,2.3,17357.0935,20420.11
2015,3.7,49425.4005,58147.53
2011,3.4,41563.2575,48897.95
2017,1.7,20616.308,24254.48
2013,2.9,23508.5265,27657.09
2018,1.1,45815.459,53900.54
2016,4.5,19899.503,23411.18
2019,2.3,57702.505,67885.3
2013,4.8,38568.7415,45374.99
2018,1.9,49232.0255,57920.03
2011,3.1,47899.0895,56351.87
2017,1.9,25648.5205,30174.73
2010,4.5,30502.743,35885.58
2013,1.7,50972.4855,59967.63
2016,1.7,57580.9125,67742.25
2014,4.9,21246.9485,24996.41
2018,1.6,49720.665,58494.9
2015,4.7,14066.3355,16548.63
2010,4.6,34568.4375,40668.75
2019,3.3,63797.13249999999,75055.45
2013,3.5,56323.703,66263.18
2011,1.0,23499.151,27646.06
2017,3.7,61219.618,72023.08
2015,4.8,38051.0745,44765.97
2018,4.0,43080.8645,50683.37
2017,2.9,48919.9735,57552.91
2019,4.3,38708.9405,45539.93
2018,1.7,22048.286,25939.16
2010,1.1,66734.894,78511.64
2017,3.2,50593.309,59521.54
2018,1.8,58533.49049999999,68862.93
2017,1.6,52205.861,61418.66
2016,3.3,23437.7215,27573.79
2016,4.8,50616.9135,59549.31
2015,4.0,31052.4465,36532.29
2019,2.5,45667.559,53726.54
2016,4.5,63367.2875,74549.75
2010,1.4,18298.63,21527.8
2016,3.3,22068.023,25962.38
2010,3.6,44025.3845,51794.57
2012,3.2,41256.365,48536.9
2012,3.5,65013.2105,76486.13
2012,1.0,48178.8245,56680.97
2010,3.2,30447.3315,35820.39
2017,3.6,22396.8285,26349.21
2016,3.7,14769.608499999998,17376.01
2015,3.5,60567.175,71255.5
2016,4.8,44343.1825,52168.45
2020,4.2,46656.6615,54890.19
2013,4.9,24288.971,28575.26
2015,3.6,19362.2775,22779.15
2014,1.2,25887.532,30455.92
2013,3.5,61423.8135,72263.31
2016,3.7,27789.526,32693.56
2017,1.5,18922.3685,22261.61
2016,4.6,40957.675,48185.5
2011,1.3,61239.1085,72046.01
2011,2.0,57344.7825,67464.45
2013,4.3,32309.418,38011.08
2018,1.8,43905.5685,51653.61
2020,3.3,22273.026,26203.56
2015,3.7,59349.448,69822.88
2020,4.1,46964.319,55252.14
2014,4.8,44911.399,52836.94
2017,2.9,58363.55,68663.0
2020,2.5,40720.287,47906.22
2010,5.0,31703.351,37298.06
2014,3.5,53272.475,62673.5
2018,3.8,15894.6345,18699.57
2019,1.6,34225.3435,40265.11
2018,3.9,67171.114,79024.84
2015,3.8,24815.036,29194.16
2015,1.8,50893.342,59874.52
2012,1.2,62920.247,74023.82
2013,1.5,64450.723000000005,75824.38
2016,4.4,47578.223,55974.38
2019,1.8,26524.25,31205.0
2015,2.7,18082.747,21273.82
2013,1.2,23608.8435,27775.11
2013,2.5,27396.9025,32231.65
2015,2.9,53718.3595,63198.07
2015,1.4,47162.9895,55485.87
2019,4.1,64812.33,76249.8
2019,1.4,18356.957,21596.42
2019,1.5,59770.368,70318.08
2013,1.3,17406.9035,20478.71
2020,4.5,63096.622,74231.32
2018,2.6,28888.7715,33986.79
2012,4.2,33227.486000000004,39091.16
2019,3.1,36057.6375,42420.75
2013,4.2,14788.1895,17397.87
2012,4.8,34707.761,40832.66
2018,4.5,20776.363,24442.78
2019,2.9,43458.9275,51128.15
2016,1.6,21393.667,25169.02
2014,2.8,35628.9145,41916.37
2010,3.5,15851.658499999998,18649.01
2016,1.3,52313.4965,61545.29
2020,4.6,28862.498,33955.88
2015,2.1,64488.9815,75869.39
2011,4.1,24336.673,28631.38
2019,1.8,50843.6935,59816.11
2019,1.6,47019.067500000005,55316.55
2018,1.2,57190.8135,67283.31
2011,2.2,18678.903,21975.18
2011,4.8,58774.168,69146.08
2011,1.0,17903.584,21063.04
2013,1.3,36579.172,43034.32
2013,4.1,34430.219,40506.14
2010,2.8,60318.4565,70962.89
2013,3.6,42693.2985,50227.41
2013,1.6,57817.442,68020.52
2014,2.7,32351.527,38060.62
2012,3.8,16022.6275,18850.15
2012,3.3,59269.4545,69728.77
2010,2.4,18316.565,21548.9
2018,4.2,40716.8955,47902.23
2010,3.1,28794.8465,33876.29
2018,3.9,28167.8015,33138.59
2011,3.0,47336.041,55689.46
2017,3.7,45601.2335,53648.51
2016,4.9,59255.0215,69711.79
2020,3.9,36470.1085,42906.01
2012,2.3,55975.118,65853.08
2018,1.4,36809.4285,43305.21
2020,2.4,25903.5885,30474.81
2011,4.7,36281.0685,42683.61
2010,1.7,55826.402,65678.12
2017,1.8,34195.763499999994,40230.31
2010,2.2,36707.08,43184.8
2011,1.6,56005.361,65888.66
2019,2.1,49654.212,58416.72
2012,2.8,41975.176,49382.56
2013,1.6,23705.582,27888.92
2013,2.1,45064.45,53017.0
2017,1.0,24189.895,28458.7
2013,4.2,13999.2025,16469.65
2016,4.0,16060.342,18894.52
2012,4.2,46722.324,54967.44
2012,4.7,41498.615,48821.9
2014,3.0,61909.41,72834.6
2013,1.7,22695.5525,26700.65
2018,3.2,48909.5865,57540.69
2016,2.9,43538.1475,51221.35
2012,1.3,21342.429,25108.74
2019,3.5,63145.08899999999,74288.34
2013,2.2,32912.620500000005,38720.73
2015,2.5,27414.0555,32251.83
2018,2.5,63653.0065,74885.89
2015,2.4,48393.2795,56933.27
2019,2.9,59110.09649999999,69541.29
2013,1.4,66129.422,77799.32
2012,2.4,23110.361,27188.66
2014,2.5,44250.9405,52059.93
2019,3.1,39671.4465,46672.29
2014,4.7,39637.0555,46631.83
2012,1.4,58285.639,68571.34
2010,1.4,37904.322,44593.32
2019,3.5,43425.395,51088.7
2017,3.5,42870.2685,50435.61
2015,3.0,63331.07749999999,74507.15
2015,2.0,19506.0465,22948.29
2017,2.3,24857.0515,29243.59
2016,3.2,33661.734,39602.04
2013,1.0,21153.576,24886.56
2011,4.6,22230.339,26153.34
2017,2.1,43598.438,51292.28
2010,1.6,23299.3245,27410.97
2010,3.2,46808.7265,55069.09
2012,3.7,41714.396,49075.76
2010,4.9,33048.229499999994,38880.27
2016,4.6,43658.14199999999,51362.52
2013,3.0,20276.4355,23854.63
2016,4.1,49548.5485,58292.41
2012,3.9,62157.6865,73126.69
2020,3.8,49064.958,57723.48
2015,4.0,58387.2055,68690.83
2016,2.6,12962.7125,15250.25
2018,4.2,14598.2485,17174.41
2016,1.0,51496.2385,60583.81
2013,3.8,48313.966,56839.96
2018,1.1,49479.1545,58210.77
2018,1.5,22443.2385,26403.81
2010,2.5,29777.285,35032.1
2020,2.2,42899.8655,50470.43
2015,3.2,51066.4105,60078.13
2015,1.7,43298.609,50939.54
2010,3.7,33997.28,39996.8
2011,2.3,22334.192,26275.52
2020,3.2,16092.420999999998,18932.26
2013,2.2,66479.435,78211.1
2014,1.8,38163.164,44897.84
2019,1.5,61080.3455,71859.23
2016,4.2,14178.4505,16680.53
2011,3.2,23153.2095,27239.07
2015,3.7,18467.185,21726.1
2015,4.8,47893.4965,56345.29
2012,3.4,36390.514500000005,42812.37
2018,2.8,31061.1845,36542.57
2017,1.5,27111.787,31896.22
2012,1.3,54250.1365,63823.69
2011,1.7,22571.988,26555.28
2014,5.0,34072.454,40085.24
2010,2.7,25336.4345,29807.57
2020,4.0,23310.3745,27423.97
2013,1.8,33085.051499999994,38923.59
2012,4.6,22075.996,25971.76
2013,2.0,64764.2795,76193.27
2016,3.1,44383.736,52216.16
2018,4.9,59568.08500000001,70080.1
2019,1.3,61261.336,72072.16
2020,2.1,65043.462,76521.72
2020,3.4,19818.311,23315.66
2016,2.1,26536.507,31219.42
2015,3.1,16539.2235,19457.91
2012,3.8,15999.303499999998,18822.71
2019,2.1,30472.542500000003,35850.05
2016,2.3,60298.15,70939.0
2018,3.6,58892.0885,69284.81
2016,3.3,18399.9415,21646.99
2018,4.8,40584.3975,47746.35
2016,2.7,36259.2405,42657.93
2014,1.5,40154.68,47240.8
2010,4.7,45388.64,53398.4
2011,3.9,14830.4175,17447.55
2017,1.5,29729.753,34976.18
2014,1.3,19683.2545,23156.77
2015,2.9,58727.5795,69091.27
2019,2.3,58988.2745,69397.97
2019,3.8,47208.048,55538.88
2020,4.2,37451.9605,44061.13
2015,3.6,45515.205,53547.3
2020,1.0,26675.805,31383.3
2017,4.1,40491.7305,47637.33
2019,2.6,22508.2635,26480.31
2018,3.1,14081.686499999998,16566.69
2019,1.0,58694.6845,69052.57
2013,4.4,13277.7905,15620.93
2017,2.4,19095.6155,22465.43
2018,3.3,28938.148,34044.88
2018,2.5,38012.799,44720.94
2018,3.4,67126.27649999999,78972.09
2016,4.4,27237.842,32044.52
2016,4.6,28148.0135,33115.31
2017,4.6,60749.44049999999,71469.93
2013,3.1,30140.932,35459.92
2015,1.2,29662.3565,34896.89
2010,4.6,32026.589,37678.34
2013,2.1,13136.121,15454.26
2011,3.0,28232.614,33214.84
2012,3.6,24347.723,28644.38
2017,2.4,46349.837,54529.22
2016,4.5,65419.5275,76964.15
2012,4.8,36298.0515,42703.59
2018,3.7,65058.881,76539.86
2016,2.4,53463.521,62898.26
2013,2.0,40609.7785,47776.21
2010,2.1,39465.177,46429.62
2010,1.3,55305.709,65065.54
2020,1.3,16971.661,19966.66
2015,2.2,32552.6455,38297.23
2010,2.0,35396.6095,41643.07
2012,1.2,27297.4525,32114.65
2014,4.6,37733.8715,44392.79
2015,3.7,23265.384,27371.04
2013,2.3,67376.7885,79266.81
2015,4.6,52876.613,62207.78
2014,4.1,32345.05,38053.0
2016,2.3,31657.2555,37243.83
2011,3.2,19972.246,23496.76
2014,2.2,64075.992,75383.52
2020,1.5,36875.992,43383.52
2012,2.5,35969.3735,42316.91
2011,4.0,48853.036,57474.16
2020,4.0,15023.801,17675.06
2015,2.6,57951.97149999999,68178.79
2018,3.9,21187.457,24926.42
2010,1.3,43538.088,51221.28
2015,1.4,25299.961,29764.66
2012,4.5,58960.3605,69365.13
2019,1.5,53879.783,63387.98
2011,4.6,66474.61549999999,78205.43
2019,1.0,50239.7005,59105.53
2011,2.2,62328.086,73327.16
2015,1.8,62457.354,73479.24
2011,3.4,18194.216,21404.96
2020,2.3,38861.422,45719.32
2014,4.7,15183.906999999996,17863.42
2011,1.6,62886.85899999999,73984.54
2017,4.3,14945.465,17582.9
2015,1.9,65473.4685,77027.61
2019,2.8,55157.282,64890.92
2012,3.4,55010.8015,64718.59
2018,4.3,63162.42049999999,74308.73
2013,4.3,50928.6,59916.0
2015,2.1,14027.516,16502.96
2014,1.2,59046.4485,69466.41
2016,2.9,42095.655,49524.3
2017,2.2,27940.2395,32870.87
2017,4.6,51090.202,60106.12
2016,1.2,49278.0785,57974.21
2018,3.8,19500.377,22941.62
2011,1.2,46680.5295,54918.27
2012,1.9,27877.5945,32797.17
2019,3.0,15318.326,18021.56
2013,3.7,51668.1,60786.0
2019,4.3,18063.775,21251.5
2017,2.0,27076.8095,31855.07
2018,1.2,54281.238,63860.28
2020,2.9,27930.2605,32859.13
2019,4.0,49904.4605,58711.13
2017,2.7,39784.335,46805.1
2012,2.0,13299.2955,15646.23
2011,2.3,40005.063,47064.78
2020,4.0,39219.1955,46140.23
2011,2.1,25891.476,30460.56
2018,3.7,52906.9325,62243.45
2010,2.5,16249.6965,19117.29
2018,3.1,61578.539,72445.34
2011,1.1,44270.4055,52082.83
2011,2.6,29758.542500000003,35010.05
2014,1.5,49902.9305,58709.33
2011,1.6,64127.7995,75444.47
2015,4.4,50517.982,59432.92
2019,3.3,21535.7615,25336.19
2014,3.4,55123.605,64851.3
2012,4.2,38866.981,45725.86
2019,2.3,53407.421,62832.26
2014,4.0,43535.691,51218.46
2020,1.6,45426.6095,53443.07
2018,3.9,42381.2465,49860.29
2017,1.4,43387.3065,51043.89
2014,2.6,13079.562,15387.72
2019,4.4,44388.139,52221.34
2020,1.2,63312.913,74485.78
2018,1.4,42519.6605,50023.13
2017,4.8,61856.39549999999,72772.23
2015,3.3,14914.814,17546.84
2020,2.8,23377.516,27502.96
2011,1.8,58413.7425,68722.05
2017,1.5,36343.688,42757.28
2014,1.3,50999.8555,59999.83
2016,2.3,15212.263,17896.78
2018,4.9,61787.061,72690.66
2013,3.9,32616.3955,38372.23
2019,2.9,66094.215,77757.9
2014,1.9,55746.264,65583.84
2010,1.4,67443.04599999999,79344.76
2013,3.8,39473.9235,46439.91
2018,4.5,67515.0835,79429.51
2020,3.3,31409.217,36952.02
2015,2.9,57629.388,67799.28
2020,3.2,37686.3225,44336.85
2019,3.8,57553.466,67709.96
2013,4.0,50723.8095,59675.07
2010,1.1,13532.578,15920.68
2015,1.2,34984.4275,41158.15
2015,3.6,36609.041,43069.46
2011,2.8,21771.8745,25613.97
2014,2.7,40132.1465,47214.29
2011,2.1,22728.2775,26739.15
2011,2.1,64949.707,76411.42
2018,2.8,46153.7675,54298.55
2014,2.3,58938.3285,69339.21
2018,1.3,66906.526,78713.56
2011,3.7,30431.819,35802.14
2013,4.5,54564.7385,64193.81
2014,1.9,48300.383,56823.98
2011,1.6,35934.719,42276.14
2019,4.9,65221.2565,76730.89
2010,3.6,37936.843,44631.58
2014,1.7,26350.3315,31000.39
2020,1.9,37711.763,44366.78
2011,2.2,67185.836,79042.16
2020,1.8,38000.865,44706.9
2017,4.0,29641.1065,34871.89
2017,3.8,48334.3745,56863.97
2013,3.3,28425.3005,33441.53
2014,3.8,37075.9885,43618.81
2016,3.2,28597.587,33644.22
2011,2.1,16158.0665,19009.49
2010,4.7,62219.25199999999,73199.12
2014,1.5,47983.384,56451.04
2017,2.6,38945.011,45817.66
2017,2.8,45468.7015,53492.59
2015,4.3,61445.1485,72288.41
2017,4.3,66398.3535,78115.71
2018,2.3,18774.239,22087.34
2015,4.9,64029.13999999999,75328.4
2010,1.6,32553.334,38298.04
2013,4.5,52671.4315,61966.39
2010,4.0,24028.5055,28268.83
2015,2.8,41806.332,49183.92
2020,1.3,21909.8975,25776.35
2015,2.6,35550.697499999995,41824.35
2020,3.8,39654.2,46652.0
2012,4.8,36264.7485,42664.41
2013,4.8,50436.1185,59336.61
2014,2.4,18317.279,21549.74
2016,3.5,38506.547,45301.82
2011,2.7,21913.204,25780.24
2020,3.4,43340.99,50989.4
2016,4.4,62500.16,73529.6
2020,4.2,17174.0205,20204.73
2013,4.4,55417.2205,65196.73
2012,3.4,57933.331,68156.86
2018,4.7,27210.285,32012.1
2018,3.8,45248.509,53233.54
2019,4.7,63483.7885,74686.81
2016,3.7,32100.8195,37765.67
2016,3.7,33309.307,39187.42
2013,4.0,61984.635,72923.1
2014,1.4,16192.4235,19049.91
2015,1.7,53771.1615,63260.19
2011,2.3,65857.5325,77479.45
2014,3.5,35729.5545,42034.77
2018,3.9,43965.2895,51723.87
2013,4.3,18324.1555,21557.83
2020,2.1,43590.397,51282.82
2012,4.6,59085.676,69512.56
2010,2.5,36763.5285,43251.21
2019,3.3,24403.483,28709.98
2014,1.3,50495.5845,59406.57
2020,3.7,37988.013,44691.78
2018,3.6,57578.9575,67739.95
2019,1.3,51530.7825,60624.45
2013,2.9,50109.489,58952.34
2020,1.7,66443.05500000001,78168.3
2016,1.4,23418.554,27551.24
2011,4.6,16212.101,19073.06
2014,1.4,13360.861,15718.66
2011,2.0,13875.706,16324.36
2019,2.6,17926.381,21089.86
2010,2.7,43908.943,51657.58
2017,3.7,49355.114,58064.84
2012,2.2,26013.6805,30604.33
2011,4.1,57935.8045,68159.77
2016,1.6,44419.47,52258.2
2019,3.3,45485.778,53512.68
2014,1.9,66489.01449999999,78222.37
2012,1.9,16009.061499999998,18834.19
2015,3.5,48471.0375,57024.75
2011,2.3,57858.75199999999,68069.12
2012,2.3,41812.911,49191.66
2015,1.8,50981.725,59978.5
2014,1.2,35524.662,41793.72
2018,3.8,14451.045499999998,17001.23
2016,3.3,39655.2625,46653.25
2020,3.7,12958.8025,15245.65
2010,4.2,51778.7445,60916.17
2020,4.6,57722.52250000001,67908.85
2020,3.1,15611.627,18366.62
2018,2.7,30584.751,35982.06
2017,4.0,23404.7415,27534.99
2016,2.5,15317.714,18020.84
2020,3.5,46034.7165,54158.49
2017,3.9,20007.64,23538.4
2013,3.5,37853.764,44533.84
2015,3.4,34215.3645,40253.37
2017,1.5,49102.2645,57767.37
2011,4.5,61823.2115,72733.19
2013,3.4,21639.0875,25457.75
2017,3.1,55529.4375,65328.75
2019,4.0,52398.369,61645.14
2011,4.5,45718.712,53786.72
2016,3.8,25298.584,29763.04
2020,3.7,28025.503,32971.18
2018,4.2,58867.11549999999,69255.43
2010,1.1,18330.1735,21564.91
2011,2.7,15728.697499999998,18504.35
2010,4.8,62679.561,73740.66
2011,2.0,32057.7755,37715.03
2019,1.8,32051.8595,37708.07
2012,1.0,44696.961,52584.66
2020,1.9,44261.115,52071.9
2019,4.1,53069.2315,62434.39
2016,4.4,32601.053,38354.18
2019,2.1,52435.3015,61688.59
2018,1.5,24832.648,29214.88
2016,3.6,64655.4455,76065.23
2014,3.9,48444.8745,56993.97
2012,4.6,46739.715,54987.9
2017,3.6,24033.631,28274.86
2011,3.7,42638.7795,50163.27
2012,1.0,29721.8565,34966.89
2011,3.2,53616.2745,63077.97
2011,2.5,66389.61549999999,78105.43
2012,4.0,28204.7765,33182.09
2014,1.4,28506.076,33536.56
2012,3.2,64573.8455,75969.23
2016,4.8,66478.67850000001,78210.21
2011,1.1,40449.995500000005,47588.23
2016,2.2,13071.1895,15377.87
2020,1.4,30200.3725,35529.85
2018,4.8,60701.237,71413.22
2015,3.7,57822.9075,68026.95
2013,4.2,37078.1305,43621.33
2016,2.7,34739.262,40869.72
2020,1.2,54787.9655,64456.43
2013,3.3,29190.326,34341.56
2012,1.4,20235.5335,23806.51
2019,1.9,30022.6375,35320.75
2010,3.7,39651.0975,46648.35
2019,2.2,24920.657,29318.42
2019,4.1,21562.783,25367.98
2018,4.6,40485.092,47629.52
2012,4.5,48708.1195,57303.67
2010,1.7,15548.166,18291.96
2016,4.0,17209.253,20246.18
2018,1.2,50117.479,58961.74
2010,3.5,43706.8895,51419.87
2013,2.5,29021.0145,34142.37
2020,4.2,40510.864,47659.84
2018,3.2,49970.191,58788.46
2020,3.1,23469.0355,27610.63
2013,1.9,54932.032,64625.92
2014,2.2,34419.797999999995,40493.88
2019,4.2,50293.0125,59168.25
2018,3.7,27996.6965,32937.29
2015,2.5,63857.7205,75126.73
2011,3.1,34868.0115,41021.19
2013,1.5,65137.11499999999,76631.9
2010,1.7,29011.163,34130.78
2012,2.8,47376.6455,55737.23
2020,3.0,22862.008,26896.48
2010,1.5,49440.2075,58164.95
2014,3.2,30100.361500000003,35412.19
2010,3.7,48441.2535,56989.71
2017,4.8,50116.7225,58960.85
2013,4.2,47824.264,56263.84
2010,2.5,46352.557,54532.42
2010,4.8,29723.905,34969.3
2016,4.4,62441.9095,73461.07
2019,4.5,19000.56,22353.6
2012,4.3,20432.776,24038.56
2015,2.7,54163.1475,63721.35
2018,2.9,66047.1675,77702.55
2016,2.8,62139.94700000001,73105.82
2016,1.8,18316.123,21548.38
2018,2.3,36352.715,42767.9
2010,2.4,22006.9165,25890.49
2014,4.1,48500.1245,57058.97
2019,2.9,44611.4255,52484.03
2017,4.5,29159.0205,34304.73
2020,2.1,13019.0845,15316.57
2020,4.1,47820.609,56259.54
2015,4.4,30441.747,35813.82
2016,1.0,29909.3325,35187.45
2010,4.5,46930.132,55211.92
2010,4.5,47588.1085,55986.01
